Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location
100065,2224,03/01/2023,POS,Apple Store,Travel,3019.72,UPI,Approved,Richardview
100066,4433,03/01/2023,Online,Uber,Entertainment,85.61,Credit Card,Approved,East Nathan
100067,3609,03/01/2023,Online,Netflix,Groceries,1698.42,Credit Card,Approved,Lisamouth
100068,3271,03/01/2023,POS,Apple Store,Travel,4135.21,PayPal,Approved,Mauriceton
100069,4546,03/01/2023,Mobile Payment,Walmart,Groceries,1845.61,Debit Card,Approved,West Leslie
100070,4784,03/01/2023,Online,Target,Electronics,3425.56,PayPal,Declined,New Teresafurt
100071,1661,03/01/2023,Mobile Payment,BestBuy,Clothing,379.42,Credit Card,Approved,North Jamesville
100072,3787,04/01/2023,Online,Walmart,Electronics,3755.97,Credit Card,Approved,Daniellefort
100073,3668,04/01/2023,POS,Walmart,Dining,1597.14,UPI,Approved,Valenciamouth
100074,2339,04/01/2023,POS,Netflix,Groceries,1200.22,Credit Card,Approved,Mcdonaldfort
100075,3762,04/01/2023,ATM,Target,Dining,1135.18,PayPal,Approved,Smithshire
100076,3238,04/01/2023,Online,Apple Store,Electronics,3999.07,PayPal,Approved,North Ryan
100077,3084,04/01/2023,POS,Netflix,Clothing,3835.05,Debit Card,Pending,New Stephanieland
100078,3016,04/01/2023,Mobile Payment,Uber,Clothing,3175.66,UPI,Approved,East Jon
100079,1391,04/01/2023,Online,Target,Entertainment,4634.83,UPI,Declined,Rogershaven
100080,3895,04/01/2023,Mobile Payment,Amazon,Electronics,4065.49,PayPal,Approved,North Matthew
100081,1852,04/01/2023,ATM,BestBuy,Travel,2029.32,PayPal,Approved,East Crystalchester
100082,3470,04/01/2023,Mobile Payment,Uber,Entertainment,4564.52,Debit Card,Approved,Meyerton
100083,4259,04/01/2023,Mobile Payment,Netflix,Clothing,182.95,Credit Card,Approved,Robertport
100084,4833,04/01/2023,Online,Netflix,Groceries,,Debit Card,Approved,Lisamouth
100085,1952,04/01/2023,Mobile Payment,Amazon,Electronics,954.74,Debit Card,Approved,Lake Michelleville
100086,1176,04/01/2023,Online,Apple Store,Groceries,40.84,PayPal,Approved,Waltonton
100087,4826,04/01/2023,POS,Walmart,Entertainment,2951.37,PayPal,Approved,West Michelle
100088,3956,04/01/2023,Online,Netflix,Groceries,1209.29,Credit Card,Approved,East Wendy
100089,2162,04/01/2023,POS,Apple Store,Groceries,4754.51,PayPal,Approved,South Susan
100090,3865,04/01/2023,Online,Netflix,Dining,563.69,PayPal,Declined,North Michaelfort
100091,4164,04/01/2023,Mobile Payment,Amazon,Entertainment,1307.83,Debit Card,Approved,Port Helen
100092,3354,04/01/2023,Online,Apple Store,Entertainment,4643.83,Credit Card,Declined,Kellyland
100093,2683,04/01/2023,POS,Walmart,Clothing,4626.58,Credit Card,Approved,East Tiffany
100094,1632,04/01/2023,Online,Netflix,Clothing,135,Credit Card,Approved,South Dale
100095,3214,04/01/2023,ATM,Uber,Travel,4685.77,Credit Card,Approved,West Taylorborough
100096,4578,05/01/2023,Online,Apple Store,Entertainment,2988.07,Credit Card,Approved,Melissaville
100097,4385,05/01/2023,Mobile Payment,Amazon,Electronics,939.91,UPI,Approved,Hernandezport
100098,1406,05/01/2023,POS,BestBuy,Groceries,4722.89,Debit Card,Approved,Lake Victoriachester
100099,4341,05/01/2023,Online,Target,Entertainment,2068.72,PayPal,Approved,Richardchester
100100,1145,05/01/2023,Mobile Payment,Uber,Groceries,1277.06,PayPal,Declined,Christophermouth
100101,3025,05/01/2023,Online,Target,Clothing,395.01,PayPal,Approved,Robertmouth
100102,1522,05/01/2023,Mobile Payment,BestBuy,Clothing,1875.28,Debit Card,Approved,East Christopherburgh
100103,2210,05/01/2023,ATM,Apple Store,Travel,2451.38,PayPal,Approved,Michaelmouth
100104,4100,05/01/2023,ATM,Walmart,Dining,149.46,PayPal,Declined,Justinshire
100105,3849,05/01/2023,Mobile Payment,Walmart,Entertainment,3571,Debit Card,Approved,Port Stevenside
100106,2753,05/01/2023,POS,Target,Electronics,1643.06,Debit Card,Approved,Jamieton
100107,3847,05/01/2023,POS,Apple Store,Clothing,,PayPal,Approved,Blairmouth
100108,1638,05/01/2023,ATM,Uber,Clothing,1326.21,UPI,Approved,Rosarioport
100109,3890,05/01/2023,Online,Netflix,Groceries,987.94,PayPal,Approved,Lake Dennis
100110,1894,05/01/2023,Online,Apple Store,Travel,1284.68,Credit Card,Approved,West Tyler
100111,1159,05/01/2023,Mobile Payment,BestBuy,Entertainment,476.58,PayPal,Approved,Lake Courtney
100112,4768,05/01/2023,Online,Walmart,Entertainment,1588.74,Debit Card,Approved,Hendersonfort
100113,2701,05/01/2023,Online,Walmart,Electronics,4439.55,Credit Card,Approved,New Nicholashaven
100114,2429,05/01/2023,Mobile Payment,Netflix,Travel,813.24,Credit Card,Approved,Lake Edwinberg
100115,4856,05/01/2023,POS,Apple Store,Groceries,3106.05,Debit Card,Approved,Carolside
100116,1942,05/01/2023,POS,Apple Store,Entertainment,4678.26,UPI,Approved,East Juliaberg
100117,1725,05/01/2023,POS,Target,Dining,830.36,UPI,Approved,Zacharyhaven
100118,1496,05/01/2023,Online,BestBuy,Travel,3538.75,PayPal,Approved,Brooksmouth
100119,2180,05/01/2023,Online,Apple Store,Dining,1113.32,UPI,Pending,Jessicafort
100120,4518,06/01/2023,Online,Netflix,Electronics,3529.09,Debit Card,Approved,West John
100121,4513,06/01/2023,Online,Walmart,Dining,3722.03,Credit Card,Approved,South Scotthaven
100122,4226,06/01/2023,Mobile Payment,Walmart,Clothing,3729.35,PayPal,Approved,East Lisafurt
100123,3678,06/01/2023,Online,Target,Dining,3714.06,Credit Card,Approved,Lake Javierland
100124,2928,06/01/2023,Mobile Payment,Walmart,Dining,2445.41,UPI,Approved,Shortland
100125,3113,06/01/2023,Online,Netflix,Entertainment,,UPI,Approved,West Jonathan
100126,1479,06/01/2023,Mobile Payment,Target,Clothing,4136.16,PayPal,Approved,Ellischester
100127,4696,06/01/2023,Online,BestBuy,Entertainment,1700.03,Debit Card,Pending,East Josephmouth
100128,1026,06/01/2023,Mobile Payment,Uber,Travel,4514.01,Credit Card,Approved,South Janiceside
100129,4245,06/01/2023,POS,Target,Groceries,3757.79,PayPal,Approved,North Keithberg
100130,3011,06/01/2023,ATM,Apple Store,Travel,2004.6,PayPal,Approved,Williamsshire
100131,3344,06/01/2023,POS,Amazon,Groceries,3662.91,UPI,Approved,Timothyport
100132,4691,06/01/2023,Mobile Payment,Uber,Electronics,2407.94,Debit Card,Approved,Thompsonland
100133,2484,06/01/2023,Online,Netflix,Entertainment,1672.8,Credit Card,Pending,Port Hollyfurt
100134,2053,06/01/2023,Mobile Payment,Amazon,Dining,4184.29,Debit Card,Approved,North Zacharyfort
100135,4197,06/01/2023,Online,Apple Store,Clothing,990.26,Credit Card,Approved,Careyberg
100136,3005,06/01/2023,POS,Uber,Groceries,4114.05,PayPal,Approved,East Rebeccaside
100137,1632,06/01/2023,ATM,Walmart,Entertainment,2861.35,PayPal,Declined,Joelville
100138,1033,06/01/2023,Online,Amazon,Dining,4056.71,UPI,Approved,West Mark
100139,2600,06/01/2023,ATM,Netflix,Travel,1803.47,Credit Card,Approved,Brandonton
100140,1586,06/01/2023,Online,Amazon,Entertainment,1870.51,Credit Card,Approved,West Beverlyton
100141,3546,06/01/2023,POS,,Electronics,3568.8,UPI,Approved,Port Johntown
100142,2765,06/01/2023,Online,,Dining,,Debit Card,Approved,Lake Jessicachester
100143,2450,06/01/2023,POS,,Dining,,Debit Card,Approved,Liuburgh
100144,3501,07/01/2023,ATM,,Groceries,,PayPal,Declined,Carlaview
100145,3892,07/01/2023,Mobile Payment,,Entertainment,,Credit Card,Approved,Port Christopher
100146,1588,07/01/2023,Online,,Groceries,,PayPal,Approved,Joyceside
100147,4584,07/01/2023,POS,,Electronics,,Credit Card,Approved,Harrisfurt
100148,3950,07/01/2023,ATM,,Groceries,,UPI,Approved,Stephenburgh
100149,3490,07/01/2023,Mobile Payment,,Groceries,,PayPal,Approved,East Frankchester
100150,4557,07/01/2023,ATM,Apple Store,Groceries,,Credit Card,Approved,South Leslie
100151,4880,07/01/2023,POS,Walmart,Groceries,3839.2,UPI,Approved,Stevenview
100152,1667,07/01/2023,ATM,BestBuy,Entertainment,4552.29,Debit Card,Approved,North Huntermouth
100153,1909,07/01/2023,POS,Uber,Groceries,27.72,Credit Card,Approved,Turnerchester
100154,4505,07/01/2023,Online,Walmart,Travel,2249.34,UPI,Approved,South Kevinmouth
100155,3351,07/01/2023,Online,Target,Electronics,3075.07,Debit Card,Approved,Lake Aaronside
100156,2397,07/01/2023,ATM,Walmart,Dining,3895.37,Debit Card,Approved,West Lindabury
100157,1397,07/01/2023,Mobile Payment,Netflix,Travel,4292.38,Credit Card,Approved,Nelsonborough
100158,3864,07/01/2023,POS,Walmart,Travel,3345.17,Credit Card,Approved,Porterborough
100159,3586,07/01/2023,Mobile Payment,Uber,Travel,4859.98,UPI,Approved,Freemanside
100160,4507,07/01/2023,Mobile Payment,Amazon,Clothing,3039.45,Debit Card,Approved,Bryanland
100161,1663,07/01/2023,POS,BestBuy,Groceries,348.34,Debit Card,Approved,Espinozatown
100162,1890,07/01/2023,Mobile Payment,Apple Store,Groceries,2886.11,PayPal,Approved,Taylorfurt
100163,2507,07/01/2023,POS,BestBuy,Groceries,3422.04,Debit Card,Approved,Robertville
100164,4271,07/01/2023,ATM,Amazon,Electronics,3023.33,PayPal,Approved,
100165,3363,07/01/2023,POS,Amazon,Groceries,3658.9,Debit Card,Approved,
100166,4841,07/01/2023,ATM,Target,Clothing,1339.52,UPI,Approved,
100167,4405,07/01/2023,Mobile Payment,Amazon,Travel,4374.54,Credit Card,Approved,
100168,2472,08/01/2023,ATM,Target,Travel,4416.39,Credit Card,Pending,
100169,2207,08/01/2023,ATM,Apple Store,Dining,2439.68,Debit Card,Declined,
100170,1855,08/01/2023,Online,Apple Store,Dining,4298.4,UPI,Approved,
100171,3485,08/01/2023,POS,Target,Groceries,1089.4,PayPal,Pending,
100172,1195,08/01/2023,POS,Netflix,Electronics,51.3,PayPal,Pending,
100173,2190,08/01/2023,Mobile Payment,Amazon,Electronics,3599.01,Credit Card,Approved,
100174,2898,08/01/2023,Online,Amazon,Travel,3630.95,Credit Card,Approved,
100175,1578,08/01/2023,Mobile Payment,Netflix,Entertainment,1805.83,UPI,Declined,
100176,2016,08/01/2023,Online,Target,Dining,3089.63,PayPal,Approved,
100177,1300,08/01/2023,Mobile Payment,Uber,Electronics,2329.9,Debit Card,Approved,Allisonchester
100178,4568,08/01/2023,ATM,BestBuy,Travel,1635.89,UPI,Approved,Stevenburgh
100179,3562,08/01/2023,Mobile Payment,Target,Electronics,1839.99,UPI,Pending,Dannyton
100180,3929,08/01/2023,Online,Uber,Travel,4947.09,UPI,Approved,Port Scottshire
100181,1972,08/01/2023,ATM,BestBuy,Electronics,3249.76,PayPal,Approved,Port Sara
100182,3574,08/01/2023,Online,Uber,Electronics,3036.72,PayPal,Approved,South Elizabethville
100183,3415,08/01/2023,Online,BestBuy,Clothing,1426.95,Credit Card,Approved,Lake Timfort
100184,2241,08/01/2023,Mobile Payment,Amazon,Electronics,3443.92,UPI,Approved,Joshuafort
100185,3921,08/01/2023,Online,Amazon,Electronics,453.2,Debit Card,Approved,Sellersville
100186,4229,08/01/2023,Mobile Payment,Amazon,Travel,985.82,Debit Card,Approved,Jillton
100187,4934,08/01/2023,Online,Walmart,Travel,3856.9,Debit Card,Approved,Lake Steven
100188,4339,08/01/2023,POS,Target,Groceries,3675.82,PayPal,Pending,New Christopher
100189,4219,08/01/2023,ATM,Target,Clothing,4691.62,Credit Card,Approved,Kendraberg
100190,4748,08/01/2023,POS,Netflix,Clothing,3837.32,Debit Card,Approved,North Jasonberg
100191,4710,08/01/2023,POS,Netflix,Travel,1146.12,Debit Card,Approved,Port Amy
100192,1422,09/01/2023,POS,Netflix,Entertainment,2685.4,Debit Card,Approved,West Theresaport
100193,3779,09/01/2023,Mobile Payment,Amazon,Groceries,3371.75,Credit Card,Approved,North Davidside
100194,1910,09/01/2023,Mobile Payment,Amazon,Groceries,3907.28,PayPal,Approved,Lake Matthewberg
100195,2316,09/01/2023,POS,Uber,Clothing,222.91,Debit Card,Approved,North Christopherstad
100196,4093,09/01/2023,Mobile Payment,Uber,Electronics,3172.67,Debit Card,Approved,New Stephenfurt
100197,4154,09/01/2023,Online,Uber,Travel,4386.11,PayPal,Pending,East Melissafurt
100198,4018,09/01/2023,Mobile Payment,Netflix,Clothing,3496.37,PayPal,Approved,Schmidtburgh
100199,2793,09/01/2023,POS,Netflix,Entertainment,4498.88,PayPal,Approved,New Victoria
100200,2340,09/01/2023,Online,Amazon,Dining,4456.24,Credit Card,Pending,Finleybury
100201,3759,09/01/2023,Mobile Payment,Amazon,Groceries,641.86,Debit Card,Approved,Lake Amy
100202,4030,09/01/2023,Mobile Payment,Apple Store,Dining,3715.44,Debit Card,Approved,Omarstad
100203,2177,09/01/2023,Mobile Payment,Amazon,Electronics,2849.42,Debit Card,Approved,Port Ericabury
100204,2446,09/01/2023,Mobile Payment,Amazon,Electronics,1137.48,UPI,Approved,Simpsonview
100205,2489,09/01/2023,Mobile Payment,Target,Electronics,2368.83,Credit Card,Approved,Hannahport
100206,3552,09/01/2023,ATM,BestBuy,Groceries,2057.65,UPI,Approved,South Todd
100207,1910,09/01/2023,Online,Amazon,Groceries,175.36,Credit Card,Declined,Port Michaelfurt
100208,4724,09/01/2023,ATM,Amazon,Electronics,4469.1,Credit Card,Pending,New Pamelahaven
100209,4981,09/01/2023,Mobile Payment,Target,Entertainment,434.99,Debit Card,Approved,East Shelby
100210,3601,09/01/2023,Online,Walmart,Entertainment,1860.15,PayPal,Approved,West Cassandra
100211,1278,09/01/2023,ATM,Netflix,Clothing,1482.81,Debit Card,Approved,East Johnstad
100212,1018,09/01/2023,ATM,Target,Clothing,4721.26,PayPal,Declined,Ronaldchester
100213,2014,09/01/2023,Mobile Payment,Walmart,Clothing,4303.53,Debit Card,Declined,Lake Taylorshire
100214,2637,09/01/2023,Online,Amazon,Clothing,387.89,PayPal,Approved,Hodgemouth
100215,2146,09/01/2023,Online,BestBuy,Dining,4838.06,UPI,Approved,North Kelseytown
100216,4347,10/01/2023,ATM,Amazon,Electronics,3434.31,PayPal,Pending,Lake Juliemouth
100217,3301,10/01/2023,POS,Netflix,Groceries,1320.66,Credit Card,Pending,Mcclureland
100218,1298,10/01/2023,Online,Amazon,Groceries,1693.17,Credit Card,Approved,Gouldmouth
100219,4082,10/01/2023,Online,Netflix,Groceries,2271.36,Debit Card,Approved,Woodland
100220,1105,10/01/2023,Mobile Payment,BestBuy,Groceries,4792.23,PayPal,Approved,Anthonyhaven
100221,2496,10/01/2023,Online,BestBuy,Electronics,2405.13,Credit Card,Approved,Lake Ronald
100222,2187,10/01/2023,POS,Uber,Clothing,4321.15,PayPal,Declined,East Gregoryville
100223,3757,10/01/2023,Online,Netflix,Travel,2593.37,Credit Card,Approved,Allenmouth
100224,2220,10/01/2023,Online,Target,Dining,3912.24,Credit Card,Approved,East Davidborough
100225,4799,10/01/2023,Online,Apple Store,Electronics,3738.61,Credit Card,Approved,East Jesusside
100226,3790,10/01/2023,POS,Netflix,Groceries,174.45,Credit Card,Approved,South Jason
100227,1516,10/01/2023,Mobile Payment,Netflix,Travel,419.62,Debit Card,Approved,Jenniferland
100228,3249,10/01/2023,POS,Netflix,Groceries,3460.81,PayPal,Declined,Port Rebeccamouth
100229,4560,10/01/2023,POS,Netflix,Clothing,3154.49,Debit Card,Approved,Mitchellmouth
100230,1092,10/01/2023,ATM,Uber,Dining,224.79,Debit Card,Approved,New Annafort
100231,1714,10/01/2023,ATM,Apple Store,Dining,2627.21,UPI,Approved,Kingborough
100232,4690,10/01/2023,POS,Uber,Travel,1758.86,Debit Card,Approved,Laurietown
100233,4203,10/01/2023,ATM,Target,Groceries,1498.82,PayPal,Pending,South Jimmy
100234,1581,10/01/2023,POS,Walmart,Groceries,3654.42,PayPal,Approved,Reedfort
100235,4791,10/01/2023,ATM,Apple Store,Groceries,4857.68,UPI,Approved,Kaiserton
100236,1109,10/01/2023,Mobile Payment,Walmart,Clothing,1432.2,PayPal,Approved,Jonesborough
100237,1307,10/01/2023,Mobile Payment,Netflix,Dining,3297.07,UPI,Approved,Dayport
100238,4763,10/01/2023,Online,Apple Store,Electronics,2877.61,PayPal,Declined,Port Debbietown
100239,2053,10/01/2023,ATM,Netflix,Dining,3967.1,UPI,Approved,Port Donna
100240,1600,11/01/2023,POS,Uber,Travel,4439.82,UPI,Approved,Jonathanburgh
100241,1038,11/01/2023,Mobile Payment,Apple Store,Groceries,783.85,UPI,Pending,Kevinfurt
100242,3881,11/01/2023,Online,Walmart,Clothing,228.77,Credit Card,Approved,South Juan
100243,1320,11/01/2023,Online,Target,Travel,642.17,Debit Card,Approved,Kristaside
100244,3579,11/01/2023,ATM,BestBuy,Entertainment,1360.22,UPI,Approved,East Nancyton
100245,1088,11/01/2023,ATM,Netflix,Groceries,995.94,Debit Card,Approved,East Kristine
100246,2069,11/01/2023,Online,Amazon,Clothing,2255.35,Credit Card,Declined,South Cristian
100247,3080,11/01/2023,ATM,Target,Clothing,523.4,PayPal,Approved,Castroland
100248,1742,11/01/2023,ATM,Target,Groceries,4007.85,PayPal,Approved,Port Laurenfurt
100249,2382,11/01/2023,Mobile Payment,BestBuy,Entertainment,33.87,UPI,Declined,Schwartzville
100250,4348,11/01/2023,ATM,Apple Store,Groceries,212.92,Credit Card,Approved,Port Seanhaven
100251,4684,11/01/2023,Online,Walmart,Travel,3931.67,UPI,Approved,Nashfurt
100252,1606,11/01/2023,POS,BestBuy,Dining,2853.82,UPI,Approved,Kellyfort
100253,1540,11/01/2023,ATM,Apple Store,Groceries,3452.77,PayPal,Approved,Jackieborough
100254,3032,11/01/2023,Mobile Payment,BestBuy,Clothing,3835.87,UPI,Approved,New Ashley
100255,3278,11/01/2023,Mobile Payment,Netflix,Groceries,414.67,Debit Card,Approved,Colemanside
100256,4691,11/01/2023,ATM,Walmart,Electronics,130.34,PayPal,Approved,Bellhaven
100257,4716,11/01/2023,Mobile Payment,Netflix,Travel,1672.31,PayPal,Declined,Robertmouth
100258,4368,11/01/2023,Mobile Payment,Apple Store,Groceries,2530.7,PayPal,Approved,Burgessmouth
100259,1985,11/01/2023,POS,Target,Travel,1618.5,UPI,Approved,South Kristiemouth
100260,2708,11/01/2023,POS,Netflix,Entertainment,4936.18,Debit Card,Approved,Port Pamelafort
100261,3952,11/01/2023,Online,Uber,Groceries,2349,UPI,Approved,East Kimberly
100262,3204,11/01/2023,POS,Amazon,Dining,4284.63,PayPal,Approved,East Zacharyhaven
100263,1667,11/01/2023,ATM,Apple Store,Groceries,1848.22,UPI,Declined,East Fred
100264,4961,12/01/2023,POS,Target,Entertainment,1371.32,Credit Card,Approved,Collinsmouth
100265,4586,12/01/2023,ATM,Walmart,Travel,3841.06,Debit Card,Declined,South Jessicastad
100266,1496,12/01/2023,Online,Target,Electronics,4333.74,PayPal,Approved,Loritown
100267,2448,12/01/2023,POS,Netflix,Groceries,1972.03,UPI,Approved,North William
100268,2756,12/01/2023,Online,Target,Dining,2829.97,Debit Card,Approved,Evelynburgh
100269,4702,12/01/2023,Mobile Payment,Apple Store,Electronics,1426.92,UPI,Approved,Conniefort
100270,2746,12/01/2023,Online,Target,Entertainment,3223.8,Debit Card,Approved,Acostahaven
100271,1198,12/01/2023,ATM,Walmart,Entertainment,3148.79,UPI,Approved,Loriland
100272,2896,12/01/2023,ATM,Walmart,Entertainment,875.09,Debit Card,Approved,Lake Brandonmouth
100273,2924,12/01/2023,Mobile Payment,Target,Travel,1287.95,UPI,Approved,South Natalieton
100274,2610,12/01/2023,ATM,Apple Store,Clothing,2367.7,UPI,Approved,West Elizabethmouth
100275,1918,12/01/2023,POS,Amazon,Dining,1028.21,PayPal,Approved,Smithchester
100276,4135,12/01/2023,ATM,Target,Dining,2999.87,UPI,Approved,Lake Nicholasside
100277,2670,12/01/2023,POS,Netflix,Electronics,2121.09,Debit Card,Approved,Michaelside
100278,4475,12/01/2023,POS,Walmart,Travel,1612.8,UPI,Approved,East Sherihaven
100279,2049,12/01/2023,Online,Uber,Travel,4924.77,UPI,Approved,Ryanside
100280,3277,12/01/2023,ATM,Apple Store,Entertainment,897.98,PayPal,Approved,Port Justin
100281,1118,12/01/2023,Mobile Payment,Target,Clothing,2455.85,UPI,Approved,North Jessicaburgh
100282,3821,12/01/2023,ATM,Netflix,Clothing,1402.98,UPI,Approved,Scottview
100283,4665,12/01/2023,Online,Amazon,Travel,4958.69,UPI,Approved,Lake Nicholeville
100284,4740,12/01/2023,POS,Amazon,Groceries,4332.24,Credit Card,Approved,Port Cory
100285,3334,12/01/2023,Mobile Payment,BestBuy,Electronics,1129.54,Debit Card,Approved,Powellville
100286,1926,12/01/2023,Mobile Payment,Amazon,Entertainment,1465.75,Credit Card,Declined,Chelseatown
100287,3818,12/01/2023,POS,Target,Travel,4238.98,Credit Card,Approved,East Adrian
100288,1641,13/01/2023,ATM,BestBuy,Clothing,111.42,PayPal,Approved,Port Jason
100289,2610,13/01/2023,POS,Uber,Travel,1647.61,PayPal,Approved,New Charles
100290,3606,13/01/2023,Online,Uber,Electronics,1469.97,PayPal,Approved,Douglasport
