Order ID,Product,Category,Quantity Ordered,Price Each,Order Date,City,Customer ID
c1981f37-c5db-4854-b2a6-280e1a34f846,Camera,Electronics,4,244.73,2025-01-17 06:26:30,Dustinside,5d08e4f8-b7aa-4fb6-814e-df2c5b5789d8
e03dbeda-5a23-427b-9e24-57f19c8eda5f,Dumbbells,Sports,4,498.59,2025-01-14 00:40:18,North Felicia,546d5283-6725-47b7-9374-b8932e3eef4f
65541a77-8440-4796-a708-0e32732a2f09,Jacket,Apparel,3,439.78,2025-01-07 17:56:18,Huntershire,67dcc409-e71a-4676-a9f3-960c4333a288
509488d6-78d1-4823-9465-7b3cff1a113b,Jacket,Apparel,8,107.16,2025-01-19 17:49:33,Lake Matthewstad,c539557f-0777-439b-b854-3dabc2f13b32
ba4dd39c-9df4-4cda-9f15-4544793a14dc,Moisturizer,Beauty,3,470.34,2025-01-18 14:04:34,South Collin,f83ae1d9-93b0-4625-a107-de092c56726d
4be63f80-3795-4e69-ae6c-4da2ff039a76,Sweater,Apparel,1,68.87,2025-01-21 04:59:25,Mcgeechester,de1e330b-9707-419e-811a-d164401df323
ba13741e-3c6a-4ad5-a6c2-ed475f378cfa,Shampoo,Beauty,3,83.37,2025-01-15 07:38:12,New Josephport,729d0d53-7e7c-4d70-985e-9c4b845fbd73
9a20d362-aa91-486d-837c-7e86192670ce,Chair,Home,5,16.1,2025-01-08 02:06:53,Tracyborough,5ca5d5f8-4e1c-41dc-a0af-d7c2e9091c2e
e0f038e5-56b2-4fd4-9278-8a3e076a70e7,Shoes,Apparel,4,121.05,2025-01-03 02:04:05,East Frederick,00ceee26-3f75-4959-8705-3509cd355e01
1c0d0862-b31b-429d-95da-2634bbfc06df,Lamp,Home,4,326.03,2025-01-08 12:08:59,Fullerberg,ccf43dea-f8f4-42a5-84b6-eea965fb7f6f
05bf1234-62e0-42a1-83d2-9316c4fc6402,Moisturizer,Beauty,1,412.26,2025-01-19 05:50:28,Lake Johnfort,88050645-224c-4caa-8c29-587dd40b2571
96f4638b-decc-4afe-aad5-5e30ef4fa19c,Lipstick,Beauty,6,8.9,2025-01-13 13:24:47,Ingramfurt,70b78152-7e18-4d50-8092-1a7192c34485
d9bbe38d-692e-4171-badc-020d9c0616ed,Sofa,Home,1,365.0,2025-01-20 12:47:04,Lake Donald,e3a463fd-eddd-49c1-878c-a28b6ef594c4
e8e00f71-69d4-4b29-83f0-c32dc628762e,Football,Sports,10,491.44,2025-01-05 13:03:25,Antonioview,f0793d85-84fa-4440-87a3-607e38495d19
28c84009-d484-40fb-9da6-2c4616d43a1d,Camera,Electronics,9,241.7,2025-01-21 04:35:24,Laurafort,91a4fb92-91a0-4ce7-9885-6468ff0e6980
fba0dfe9-486d-4647-a890-278dd8ce8e6e,Perfume,Beauty,7,256.25,2025-01-14 00:10:28,Powersport,8bf41e86-66f2-4783-92eb-cc7b9c032928
c6e44c88-f7b4-4263-8d7d-1d73e4db0353,T-shirt,Apparel,7,67.96,2025-01-04 22:42:10,Thomasfurt,619b9928-29e2-43e7-aea8-f598ac8e0419
b54a8c19-23b7-4ca5-b346-c824f40774a4,Tennis Racket,Sports,6,377.02,2025-01-21 23:18:32,Wareton,f8d468c7-ffee-4a85-9ed0-68c839592102
543119f9-dc25-4cb6-83fa-0de71bd6faf2,Table,Home,5,248.68,2025-01-13 05:29:08,Nguyenport,664f48b9-0c1d-4e37-9a93-a5296818aafe
5972a68a-9762-427a-805f-8aa6a9e55c4e,Perfume,Beauty,2,190.67,2025-01-03 21:16:20,Lydiabury,7131de3f-a43f-4d0a-9da4-50daec24084a
616fa0e5-0088-4328-8dc5-d4f9e871c73c,Sofa,Home,6,62.93,2025-01-08 22:09:39,Morganfort,bd7eebd6-344b-4a17-9e98-0d19aa9a4d75
36502d76-762c-4d1d-9781-3adfc1c5450a,Shoes,Apparel,1,120.2,2025-01-23 16:22:32,Port Travistown,4ed3d61e-cb1f-4db5-8da0-950905ac9945
6643f96f-38c3-4ef9-b482-83ca391ba202,Sofa,Home,4,486.97,2025-01-03 06:33:36,Joelbury,a36ca7d6-5183-4666-97ed-4cae36806752
1e633332-a627-487a-bfff-5f3602970c9b,Foundation,Beauty,4,413.17,2025-01-07 00:01:07,Stantonland,cdfb099b-804e-4299-b5ce-415e97f484ae
48279230-8bfc-4ec7-ac93-9dc5c2b3fd64,Basketball,Sports,8,17.77,2025-01-16 10:21:26,North Juliefurt,72c1bd02-1f5a-4c56-a271-ce1b173d2236
9450fbfa-ad29-4b9e-b946-a65c49bb78fe,Carpet,Home,8,22.11,2025-01-18 17:43:43,East David,dd13c35e-85ac-4039-8fd7-bbd03384ad7f
d6dc9f11-3a02-4c57-b1a2-96c660ee57cf,Sweater,Apparel,6,430.08,2025-01-19 04:36:16,Randolphburgh,e097243f-00a8-41e3-b058-b5063d8815c7
a6a9e859-c1a9-4a06-95c6-fb23676f06f4,Perfume,Beauty,9,444.8,2025-01-10 10:11:25,Clarkfort,b7737289-ce1f-43bf-8a61-e196be222562
c5dc7621-60e3-479a-88ed-168d5a73066f,Carpet,Home,4,318.7,2025-01-17 04:28:07,Lindaburgh,baa40137-1a50-4760-8480-65ea3ccf0e24
ca2d3b98-2784-4577-9ac9-8a4bff6dce3e,Smartphone,Electronics,3,473.76,2025-01-02 06:59:13,Jonestown,9947e9a3-6691-4d70-b63b-e982f19123ed
5f8882d2-77d7-47e8-922e-8e3c814e815e,Yoga Mat,Sports,4,320.77,2025-01-15 12:53:47,Jenniferport,1da7415f-641c-44fa-b32d-1266264891e4
97a55e06-9cc3-48d4-b3ca-c346cd2e864f,Dumbbells,Sports,2,332.72,2025-01-20 23:26:32,Port Nicole,23576424-336d-49a3-9c92-3ef0df4dce26
172353a7-0b00-408f-9cf5-1b3f97a44e38,Perfume,Beauty,4,477.11,2025-01-06 07:56:47,West Dwaynefurt,4abc69f6-5beb-45ff-bd1f-1a160e621653
5c38815f-2a82-495c-ae9b-ef7e9ea80995,Jeans,Apparel,10,408.73,2025-01-13 07:51:16,East Bobbyfurt,b0b03a5f-8a18-4e1d-8bae-301e9181f998
095522f8-73a4-4943-87f3-a9e62ea2d9e9,Lamp,Home,7,371.18,2025-01-13 13:56:41,East Thomas,38b5b798-dd7d-4bdf-ba60-9f3196270bda
08bbcbce-6b7c-4273-9f12-f7ac0694a709,Carpet,Home,7,62.8,2025-01-10 12:13:51,Port Traci,3a952514-0c21-4d10-808c-3aa1eb072f86
9e1313fe-cf88-4f19-a15b-ac64d8087350,Headphones,Electronics,6,450.04,2025-01-07 07:53:45,Noahside,3ae65dbe-0942-4b89-873f-0949b34fa394
4f4bef84-12ac-446d-92f2-705960be3e54,Moisturizer,Beauty,1,88.55,2025-01-15 13:42:29,West Veronicaside,27343431-cec1-4d0f-8ebd-3e3dc9509d3d
1acac8cc-cc03-4c45-9479-2f69a9960197,Carpet,Home,6,428.31,2025-01-12 15:19:19,Port Dana,128c940e-c641-4156-84c7-a8a10ec90912
7de7000f-1015-48db-8c98-950de2c33a8d,Jeans,Apparel,5,397.79,2025-01-04 19:23:28,East Stephanie,8ba3bf6b-71bf-4459-bac3-f01f4a9e59af
ed3ae298-6711-4863-be1a-1526468ed73c,Jacket,Apparel,1,293.28,2025-01-21 06:11:20,Jenniferstad,00e15149-7b95-442a-9080-1dc9e2dc51de
722a0f10-6cda-48e6-b948-0aac5e8f25e9,Jeans,Apparel,7,226.22,2025-01-16 06:26:28,Lake Christopher,5b20d889-fb12-4214-b7e5-5ae0bcaebbdd
93b0812f-4385-47e0-92d0-15f6c54943a9,Headphones,Electronics,5,395.23,2025-01-07 07:42:16,Kellystad,5ead66ce-2373-4ac7-8ebe-d5d23574f09c
aa3e926f-4b83-4f45-a018-25d891bed6af,Jeans,Apparel,3,96.01,2025-01-15 22:57:08,Brianbury,0eebcb31-61f6-4ae1-a18e-be29d91391a3
a934b5ab-a690-4bf0-a580-ccbcda95fb37,Headphones,Electronics,3,271.19,2025-01-03 13:29:05,New Joseph,c0bc249b-65bc-49ce-a524-ca6fbabbc265
7419f60e-2f9d-44c3-a4b8-272209178fce,Jeans,Apparel,6,23.38,2025-01-20 11:30:39,Hillbury,cbc8d936-ad08-4e00-8cd0-a9bc1b94bca0
fc168aee-bbf5-4555-9ace-bedf2ed22121,Camera,Electronics,8,477.83,2025-01-07 05:27:34,Angelaside,d5a8c439-7e0b-454a-b4c4-4acecea558a0
84bafa70-f36a-421a-8112-9c6a0e9c1529,Foundation,Beauty,1,29.14,2025-01-21 04:46:09,New Bryanshire,a036b020-bbf4-4b66-ab76-a3acbdd3af87
6fb1027d-cc63-42ff-a384-d23832657bdf,Shoes,Apparel,4,198.25,2025-01-12 10:42:11,New Patrick,23434776-4f67-43eb-aa9b-e5a9257a71ce
336d1436-8de6-442a-ad31-4977db5ec2e4,Tablet,Electronics,6,348.57,2025-01-14 15:31:58,Staceyfort,c5293b35-29b1-4c8d-b046-d71f99fbadb9
8a18027c-45b8-44f0-8e27-76e152ea5438,Lamp,Home,4,359.91,2025-01-20 13:51:13,Lake Saraville,7c028cf7-32ed-4572-b818-5b32fedac929
5e505d93-de85-4293-992b-f9e555a11742,Foundation,Beauty,9,165.63,2025-01-14 07:33:32,Johnhaven,c3347636-864c-4441-8cc2-ccc109ff9e97
7d151c86-63d3-4db4-8239-ec336636b11d,Lipstick,Beauty,7,140.3,2025-01-06 09:20:31,Paynemouth,4e6e0a0e-9e9f-4006-bc9d-1bfe7caa503e
d40c27d5-99ac-4fca-8a09-1a71a45c2f48,Headphones,Electronics,7,384.52,2025-01-02 16:21:21,New Davidland,b3ff8d57-03d3-44ac-81d5-25ee6a7c9510
96a101ba-30ea-473f-bfad-622ab6ae6a76,Basketball,Sports,9,413.19,2025-01-04 07:10:00,Port Rachel,860f21b4-e7d2-4d66-989f-8854a6ae4078
5b3dcfc3-ec0a-45bb-adf4-ab0bffacf945,Perfume,Beauty,6,45.03,2025-01-12 13:44:31,West Christinaburgh,4f957853-c6f8-4cc0-9c15-9cfdde79d8c3
5116fbba-7dc7-4627-a8e0-95b0d405a61f,Lamp,Home,7,301.34,2025-01-02 16:02:45,Lake Robyn,de5259f3-7bdd-4e39-b9d6-9a71ce49c814
66fdcb81-bb31-4769-9563-0d81d3ed0fdd,Lamp,Home,10,95.92,2025-01-20 20:16:19,Oliverland,c22defc8-246e-45c7-b9b4-513cfd2e3834
a3f2d9a4-2ab0-4078-bc1a-9148f8e24cfe,Sofa,Home,8,98.21,2025-01-03 14:13:05,Conradville,e1dae6d4-bb89-4b62-8787-ab1262cdd284
67c20c54-dd01-4574-bd9c-ab98c328f45d,Chair,Home,8,25.29,2025-01-01 18:25:52,South Amandashire,29e678ea-3b86-49d4-aef1-85f09ccdaec0
fd7c2c7d-b46c-44a5-8891-f2421e8fd84c,Moisturizer,Beauty,4,14.41,2025-01-07 17:53:18,West Charlesland,44233d96-cb75-4ac4-b0e3-f40569a117a6
f048ace7-a23e-4b9f-b17c-66948595b9e2,Foundation,Beauty,6,247.23,2025-01-13 18:00:10,Port Sylviamouth,fa8cdef5-a0e1-4134-a9ce-db1c1deb9d20
2928924e-063d-4f77-87cf-66a2462bd514,Football,Sports,9,252.37,2025-01-02 19:13:55,Lake Rebecca,68d2429b-1a63-415c-a9d0-55783fa4835e
3ca45872-d284-4aae-bd1f-1affba56a18e,Yoga Mat,Sports,3,150.68,2025-01-16 08:21:20,Benjaminville,d4ea07c3-2a12-4a0d-89c8-d9cc318b29b5
0686a090-a47b-495d-b5fa-de454e480f8e,Jacket,Apparel,7,118.0,2025-01-03 02:16:35,Smithburgh,d74e73c4-1079-4f36-b9c1-b30f79a171d4
9ffc337e-d407-487d-b48f-9825d834b241,Lipstick,Beauty,2,325.46,2025-01-11 01:19:50,Paynechester,035108e2-af70-416d-a50b-9ac69988e1d8
320a7f97-cd61-49f4-af57-4884e1865aab,Moisturizer,Beauty,3,452.13,2025-01-01 16:10:32,New Michael,4792f612-6681-4b79-984a-d24354e62632
7e3cedd3-bf4c-4917-ba6e-2ca40b2077f3,Moisturizer,Beauty,7,361.63,2025-01-12 20:52:50,South Aaronchester,1b6fe716-5579-465b-b16e-fa0adf7516e0
16e9e99d-3a1c-44a3-a985-4ae20ac758ee,Basketball,Sports,4,317.46,2025-01-13 04:47:39,Wallaceton,d8c5a138-2463-43a1-a1d7-7e4f91ce33ef
125375dc-eabf-4b77-86a0-0c26b6783412,Shampoo,Beauty,4,330.35,2025-01-10 10:11:07,West Timothyport,7d4ec6f9-b61a-4ac7-bae7-95cc7536083b
dec02a35-a9b8-4397-a1cd-e0f7c7a245bc,Tennis Racket,Sports,1,487.06,2025-01-10 09:03:15,West Robin,0a4ad13a-54dc-4824-b1fe-e05286d05b8c
2f0b489e-79eb-4c3e-b127-02b7ea14aca2,Camera,Electronics,1,429.85,2025-01-20 21:28:31,Lake Randy,3beba847-e1f0-44ea-9595-cd21ac01490a
c635ca63-855d-4680-90b7-9bcd9eeed5ff,Chair,Home,6,103.47,2025-01-11 22:42:04,North Joshua,d7a933b0-1b26-48b3-aa9d-903a5c6ee0b5
9529f486-b235-401b-ba94-a11d4c92ea22,Table,Home,8,278.13,2025-01-18 04:34:55,New Ericstad,45b4e272-a2e4-45b5-8e78-8b36eb29fb81
91740bf0-b6a2-4ff9-b00a-50967cb70e0d,Shoes,Apparel,5,66.46,2025-01-21 10:08:36,Ryanmouth,8c239808-37fd-40a5-81d4-e76170f67da3
25196635-2cda-4795-a5ac-fd3fbe511f30,Basketball,Sports,7,72.86,2025-01-02 10:00:58,East Hollychester,7b5bdd4f-acb1-40ad-8783-f5e2b438b27b
2ca37cdc-7104-49fd-81f0-f12fb6ef6893,Smartphone,Electronics,2,144.07,2025-01-03 14:06:23,East Kellie,dbbdfb53-d8f8-4913-bf03-10aff8a24063
5210504f-9cde-4888-a379-5aaff6235e55,Yoga Mat,Sports,3,160.22,2025-01-19 09:08:06,Fieldsview,1499ca9d-af5b-42a6-95a0-4be3b1cfbf74
c0c2af2f-6ccd-4f00-a83e-1c4399107b50,Tennis Racket,Sports,8,487.53,2025-01-05 12:03:12,North Jaredchester,b5277540-cd5b-4dbf-b8b3-2e2f7ad25891
7a002415-cb99-486b-a89e-753a0cfe8c17,Sweater,Apparel,8,185.6,2025-01-23 16:56:42,Tylertown,83f72fec-1c8d-4e77-be38-2ba1c6afb282
6b907510-f113-479a-90c1-30af751e896c,Chair,Home,5,281.57,2025-01-08 12:22:23,North Heidi,9cdb9b1b-01ff-4fa5-a48e-8179c64607c0
525e7f46-bb03-4641-be79-b5f554359501,Table,Home,10,306.92,2025-01-08 14:26:29,West Matthewchester,24631db3-0453-47f1-aa36-ed047bd8ac28
84ac2fe9-15bb-4e97-b23a-99b055e67247,Yoga Mat,Sports,4,259.81,2025-01-22 15:20:17,Hansonside,bb5d98c3-6272-4be3-a10f-034269bfb1d6
284ef31e-61e2-426b-8b5c-21d255a293cc,Table,Home,8,328.37,2025-01-13 06:31:34,South Benjaminchester,bb7a2cbf-e924-4004-b3bf-9105e7c4f542
238e3897-c524-4b05-8a12-c7a5058d41fe,Moisturizer,Beauty,3,402.11,2025-01-15 21:33:14,Pollardberg,6593f405-d5f7-4d7d-8911-4726387bf3e2
620274d7-e7b5-48cb-852a-065506a1198c,Lipstick,Beauty,7,423.42,2025-01-08 17:00:28,Lake Deniseton,6f82bb7f-d5c4-4abd-a227-9f12d697c317
65ab8c77-c934-4517-864b-2091b4912b74,Lipstick,Beauty,1,320.49,2025-01-17 22:17:23,East Jeffrey,a0dd3827-ebbf-403c-b9f4-72060a316d32
b8e71e72-a2df-46fd-a2e4-496753af457c,Sweater,Apparel,8,120.32,2025-01-01 06:20:38,Jacobchester,4228f2c4-bf75-48d1-9d02-ef88eeabfd1d
8332437a-0c3a-4ef9-94df-fac9ab7fb5f0,Tennis Racket,Sports,6,163.98,2025-01-16 05:07:11,South Jessica,8aaf36cb-0b93-4b10-8eb6-e191d72eb1ef
250e719c-203b-4a88-bdb2-07d73a7a8b60,Camera,Electronics,2,329.76,2025-01-09 04:06:44,Richardsonstad,5a4164b8-df58-40b6-bb6b-5360328cc9c6
2499c2b2-706b-42f8-896a-c4657b674796,Perfume,Beauty,8,134.85,2025-01-15 07:02:33,East Catherineshire,6a569acb-e9fb-41d0-8e25-718b896f6ef0
9fdf7d62-de00-4b1c-96dd-57487eebeb9a,Shoes,Apparel,10,348.31,2025-01-18 00:53:13,Rushtown,c59557fc-b866-4469-8ec7-e0e15d15e563
e2e6b641-720c-4ddb-b02e-69b38af84561,Basketball,Sports,1,100.92,2025-01-10 15:25:44,Port Fred,a8b2f9fe-ce97-4e69-9679-282a10d2fd7e
6cd0e0cd-afa4-4647-8c83-d3106b173a24,Shoes,Apparel,8,204.44,2025-01-06 22:55:15,Greghaven,4552c7c1-da22-492b-ac54-a375a845c0c6
de8bbe8d-4b32-48d3-8886-f25c159da6c2,Chair,Home,1,151.93,2025-01-08 14:18:46,South Janet,2ad2568e-4b6f-409a-b77b-d436308f607a
022ea59c-1670-4afa-b820-0f43ff9f745a,Chair,Home,6,262.28,2025-01-15 09:15:23,Jonesfort,1d64bafc-2f1c-4b99-bab6-4ff615dd1211
21b9dfc5-8930-4dff-a251-27190e7a8b8c,Sofa,Home,9,446.52,2025-01-05 08:07:17,South Brentmouth,59a9ffc9-19fb-45f4-ba08-ad3c61650bce
28c026d0-0abd-493e-93a2-84362a3e0b10,Headphones,Electronics,2,496.73,2025-01-02 17:59:53,New Nathan,32245853-87c6-41b2-9bb5-0a342c33e279
387f84ef-8a1f-48e7-b950-90af3b4decd1,Carpet,Home,1,258.08,2025-01-04 22:05:58,Amandaside,0edd7783-ab88-420f-bb77-334fe709e21a
1623ea09-1990-43dc-9144-fe64b0f7533d,Foundation,Beauty,2,365.11,2025-01-12 02:41:19,Christianport,4fffa865-ebbc-4840-b3fe-60a180af26cc
b6758798-aff1-42e6-8c78-f9bb8faa00dc,Jacket,Apparel,6,431.12,2025-01-10 07:07:10,Danielhaven,427cd632-b24f-4a22-bc84-ff1ccd408d8f
ab22f465-a757-4fb8-8f8d-704320522380,Headphones,Electronics,9,445.33,2025-01-05 09:53:41,Lake Sierra,f3c77949-c66e-4817-a0f7-d787765d079e
7a849e2d-88fc-4b2f-9342-bd8e32a6b321,Moisturizer,Beauty,3,231.69,2025-01-22 03:28:29,Mcknightton,d0762bf0-d6f5-4fc8-9a9b-e8af1cf3867c
1dbdbdbe-9cc2-41a8-841b-119a522def4c,Tennis Racket,Sports,9,399.64,2025-01-11 21:40:49,Lake Gina,3e1312c2-bcc2-4421-8b10-c96dd941d016
e1f298ec-da13-470e-ab98-c28c71541bf4,Smartphone,Electronics,6,234.45,2025-01-08 02:27:52,South Brandonberg,c8fe9d91-d99d-43c9-a733-1d8ffc3f8aa5
e897984f-24d3-4e19-958a-29a7d829b15b,Tablet,Electronics,10,217.49,2025-01-14 16:24:30,Kylebury,3f0e3c78-0b30-4d70-b9ff-96507521266d
e0541360-a172-4be3-b841-e3210826f677,T-shirt,Apparel,8,410.4,2025-01-13 12:05:09,Elizabethside,16480858-57fb-4066-9ad2-ae681907a37b
bb015d82-1b5b-4ad2-a0c2-9461026e1fad,Headphones,Electronics,2,213.24,2025-01-15 23:01:12,New Ashleychester,95fa2089-b0a6-4447-a5c8-f001aafcbac9
802bb96a-4592-493d-8c85-93bf975cf816,Laptop,Electronics,9,376.6,2025-01-10 13:29:25,Lake Sharonbury,86c1b47a-bb42-4710-b4e2-8722d49d331d
79b1bd7e-1f7d-4b53-a2e8-2f79e1e6b79d,T-shirt,Apparel,3,228.52,2025-01-05 08:59:55,East Jonathan,8aa96b2d-86b8-4be4-9a61-3a2ff79a3c72
0d7435ed-ec29-4ec3-8d6f-f543e4ea3e70,Lipstick,Beauty,9,25.03,2025-01-15 03:07:50,Robinsontown,e8dd212d-ccc9-425b-82bc-215020659e63
49952fab-043d-449b-a90d-25db4f65f1e1,Table,Home,5,11.16,2025-01-02 17:45:46,Lake Michaela,afeece62-a5e8-438b-9244-73002e39a4e6
a5f91d35-6bec-4693-8a29-f3881a5c466c,Football,Sports,4,467.29,2025-01-07 06:43:56,Wheelershire,689f4d07-14f0-4b71-b9df-92a3463f8e42
7995f387-cba4-4912-ac26-82a94271be0b,Dumbbells,Sports,2,459.18,2025-01-08 18:57:41,Cochranside,571f482e-ae6b-435b-bc06-1e9074e4d647
6cf3fcdc-62c0-40a1-9a38-b04435d54318,Lamp,Home,5,311.52,2025-01-10 18:01:12,North Chelsey,0779d437-1623-4198-8e89-950e64b73cd6
16f1b02f-166b-4ef1-9dfd-8bc18508cabd,Headphones,Electronics,6,425.78,2025-01-11 17:37:55,East Erika,89198b31-b7dc-406f-8e15-d271b1f25bc2
012c0190-0371-41e0-810a-3c3474a9a5e9,Yoga Mat,Sports,8,267.07,2025-01-08 00:47:15,Veronicashire,9b9a8ad0-5572-4356-84e7-c1c484725b50
554244c3-ab54-4f50-9f83-925231a47747,Lamp,Home,2,325.19,2025-01-13 11:50:28,North Lisa,c4ce59c8-f2ef-473a-95f0-1da21902b869
d70a630d-eaa6-43be-8bfe-9374034eb7e6,Tablet,Electronics,6,52.87,2025-01-17 02:10:28,Jeremyborough,0b748d0c-3f67-407f-9bed-eeb986afc98e
15774eea-c13e-4176-a393-7c24fbf671be,Chair,Home,1,431.3,2025-01-19 03:25:21,Mcintoshton,92a98181-3013-4e0f-b2b9-fb00833866bb
c0b7964c-0c50-4619-b451-19b6fcaa38cf,Tennis Racket,Sports,7,409.46,2025-01-06 05:34:15,East Tyler,ba20639a-e9f8-4971-8bf4-eb9ec2916e64
9682b7a6-f902-487d-ad62-6a5e80bd4950,Smartphone,Electronics,3,236.22,2025-01-11 04:39:24,Port Brendaton,c61f93fa-5f28-43e9-91bd-28dcda4d9398
68bc390b-c5d8-422d-b8e1-62207ee665c2,Lamp,Home,1,489.39,2025-01-08 03:04:54,North Maxwellside,9ea3c37f-711a-4e54-aed2-b11a2c31d9ae
f75239ab-f21e-45a2-90b4-8ea1a2d4e632,Football,Sports,10,264.79,2025-01-13 23:41:16,West Maria,3766df69-79e9-4aa4-ad3e-4198a17fe9bb
9f19ce11-4215-47ce-8e1d-0c3e90f09f3f,Sweater,Apparel,8,107.76,2025-01-06 06:21:02,South Samuel,3daccbde-9115-45e2-a2de-ddeff6918b3e
eb6e282a-0cde-48c4-9e9c-8675149d3b58,Shampoo,Beauty,8,146.65,2025-01-14 20:33:02,North Brandon,01e2adfd-de58-474f-9b6f-ae1cbce58e46
e4264b61-e4ea-452f-819f-6357a5dd1992,Headphones,Electronics,5,400.96,2025-01-15 09:21:00,Lake Brooketon,15b1b1ca-9da0-494d-8bc4-4671d1f6e7a0
7689dba7-5b0a-431b-a035-0ee243b39578,Jeans,Apparel,6,97.19,2025-01-18 03:26:43,Port Paulaville,b23f19dd-98e3-4a10-9016-94bc408b9c4b
1ed74651-1ddd-4ee4-9617-a160346fa27c,Basketball,Sports,1,106.99,2025-01-09 00:51:08,East Justin,67279c82-811b-4cc9-ab03-543cc2c7f647
c1a92da1-ccca-455c-a6ae-ed203706a760,Camera,Electronics,3,397.66,2025-01-11 15:11:22,Snyderburgh,aff3f22c-a0a0-447e-bd14-dff70881fcc5
9779acb0-f365-42bb-975f-35db65c1e045,Foundation,Beauty,1,358.37,2025-01-12 10:19:42,New Craig,c0a35b8f-5423-465a-89bd-5f648a81bf57
6d1806bd-1e98-482d-952e-b96d81ce1335,Shampoo,Beauty,7,31.98,2025-01-03 13:58:29,Lake Jasonmouth,9109e106-a107-43f6-926e-2a9a0e7aa872
d4ec0ba7-d174-4a6c-ae4c-a0ddb16ae8bd,Jeans,Apparel,9,240.59,2025-01-08 05:46:08,South Shellychester,a078ccb7-7154-4c08-8a04-ee6e5dd9d950
6b71c9d8-6aeb-41b6-8f7f-5b51046d647b,Headphones,Electronics,3,175.87,2025-01-05 02:36:07,Bryanshire,818bb925-3077-4302-b680-5739af02908b
f93e101f-2a2a-4bb9-a8a6-42a147f78b60,Moisturizer,Beauty,8,75.34,2025-01-10 09:59:08,Hesterstad,246658f9-e48a-46e9-b087-b44857e84194
9eeaa940-734f-4d12-83ee-a8124aeda586,Shoes,Apparel,4,355.73,2025-01-08 16:04:43,Port Adam,a67c5f07-3ec7-4875-9b63-8d9e351b2ffc
88fc22cb-bc58-4f33-8c9d-c0a932de83dd,Smartphone,Electronics,6,172.37,2025-01-03 06:01:35,East Bradley,b974a9dc-13d3-42a5-b640-88f7287346ff
8c15164c-b2f5-4aa7-ae4e-7875c86285dc,Sweater,Apparel,8,267.04,2025-01-02 23:42:38,Petersonfurt,7617264c-f069-4f9a-8971-345a2c8c1a69
b8f7124c-a025-4c59-94f1-1ca1c343dcc4,Carpet,Home,6,166.95,2025-01-17 04:36:00,North Tammie,35301518-9ee4-4c72-acf9-436ab98b3583
8f5a4258-a6af-4398-83c6-31dfe58fceed,Smartphone,Electronics,2,144.23,2025-01-20 16:58:20,Doyleshire,7a7553ba-f518-4cd9-a87b-b9fa892a4663
ad8c88cc-d158-4a58-a010-d08eecb72e60,Jeans,Apparel,3,228.79,2025-01-17 06:17:51,Lopezberg,f05d387c-7832-4ff1-9db7-ff8b684f42a1
29452409-d29b-47f2-a883-8eff4b46cf49,Jacket,Apparel,9,78.29,2025-01-16 19:30:00,Anthonyfurt,3849ba0b-95b1-48a5-bb1e-df1329b9b38a
c9095a6e-ee23-4c13-99a0-09d560041dab,Football,Sports,1,331.02,2025-01-24 05:23:37,Harrisborough,b042a038-60c9-44a0-9f5f-0bb6fcf649fa
