Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location
103504,2073,2023-05-27,Online,Uber,Entertainment,4550.89,Debit Card,Approved,West Scott
103522,4700,2023-05-27,Online,BestBuy,Dining,4143.35,UPI,Approved,East Latashaburgh
103544,4049,2023-05-28,Online,Walmart,Electronics,4066.37,UPI,Approved,Hollyton
103549,2536,2023-05-28,Online,Netflix,Dining,4238.62,PayPal,Approved,Catherineville
103565,1946,2023-05-29,Online,Target,Clothing,4957.74,PayPal,Approved,South Andrewmouth
103578,4373,2023-05-30,Online,Walmart,Groceries,4521.49,PayPal,Declined,South Christinachester
103583,1445,2023-05-30,Online,Amazon,Clothing,4513.67,UPI,Approved,Andrewville
103600,4419,2023-05-31,Online,Apple Store,Electronics,4311.16,Credit Card,Approved,Kristinside
103639,4635,2023-06-01,Online,Netflix,Dining,4326.78,PayPal,Approved,Peterport
103660,4676,2023-06-02,Online,Netflix,Entertainment,4273.25,Credit Card,Approved,Daleview
103667,4556,2023-06-02,Online,BestBuy,Clothing,4253.35,UPI,Approved,Humphreyburgh
103690,3506,2023-06-03,Online,Amazon,Entertainment,4922.85,Credit Card,Approved,New James
103708,3342,2023-06-04,Online,Walmart,Groceries,4570.85,Credit Card,Approved,Rosefurt
103719,3305,2023-06-04,Online,Netflix,Travel,4212.99,PayPal,Declined,Kerryville
103738,4667,2023-06-05,Online,Walmart,Groceries,4470.24,Debit Card,Approved,Davisstad
103776,4458,2023-06-07,Online,Walmart,Travel,4682.67,PayPal,Approved,Stephenberg
103787,1082,2023-06-07,Online,Netflix,Groceries,4069.96,Debit Card,Approved,West Stevenville
103793,1512,2023-06-08,Online,Uber,Groceries,4762.64,Credit Card,Approved,Jasontown
103819,4465,2023-06-09,Online,Walmart,Electronics,4836.83,PayPal,Approved,New Elizabeth
103840,4009,2023-06-10,Online,Amazon,Travel,4473.0,UPI,Approved,Carrfurt
103861,1175,2023-06-10,Online,Apple Store,Groceries,4119.12,Debit Card,Approved,Deniseborough
103863,2185,2023-06-10,Online,BestBuy,Groceries,4575.69,PayPal,Approved,Solomonport
103884,2630,2023-06-11,Online,Uber,Travel,4241.11,Debit Card,Approved,North Jeromeborough
103886,4817,2023-06-11,Online,Target,Clothing,4039.28,Credit Card,Approved,Annland
103902,1329,2023-06-12,Online,Target,Travel,4111.77,Debit Card,Approved,Barrettshire
103938,2148,2023-06-14,Online,Amazon,Entertainment,4333.83,PayPal,Approved,New Juliestad
103940,1052,2023-06-14,Online,Walmart,Groceries,4925.09,UPI,Approved,Lake Alicia
103944,3312,2023-06-14,Online,Target,Travel,4718.01,Credit Card,Declined,East Amy
103995,3160,2023-06-16,Online,Uber,Clothing,4225.81,PayPal,Declined,Darinview
104015,1140,2023-06-17,Online,Target,Entertainment,4114.74,Debit Card,Approved,Jenkinsville
104037,4595,2023-06-18,Online,Apple Store,Travel,4396.56,PayPal,Approved,Nicoleport
104050,1727,2023-06-18,Online,Amazon,Dining,4436.69,UPI,Approved,Scottside
104114,4209,2023-06-21,Online,Amazon,Entertainment,4672.89,Debit Card,Approved,North Gregoryfort
104153,4965,2023-06-23,Online,Amazon,Electronics,4264.97,Debit Card,Declined,Michaelland
104165,3956,2023-06-23,Online,Uber,Clothing,4898.72,Debit Card,Approved,East Courtneymouth
104172,1010,2023-06-23,Online,Amazon,Electronics,4442.48,Debit Card,Approved,Kevinmouth
104217,3713,2023-06-25,Online,Uber,Clothing,4992.68,Debit Card,Approved,Muellerfort
104260,4074,2023-06-27,Online,Apple Store,Electronics,4589.48,PayPal,Approved,Ortizberg
104262,3738,2023-06-27,Online,Apple Store,Dining,4690.91,Credit Card,Approved,Port Michelle
104281,4075,2023-06-28,Online,Netflix,Entertainment,4403.11,PayPal,Approved,New Russell
104289,2145,2023-06-28,Online,Uber,Clothing,4764.35,UPI,Approved,Phyllisport
104305,1234,2023-06-29,Online,Amazon,Travel,4431.3,Credit Card,Pending,West Angela
104317,2464,2023-06-29,Online,Apple Store,Dining,4819.7,Credit Card,Approved,Brandonfort
104371,1926,2023-07-02,Online,Netflix,Dining,4744.15,UPI,Approved,Port Johnathanton
104425,3266,2023-07-04,Online,Target,Dining,4299.88,UPI,Approved,Wilsonburgh
104445,2195,2023-07-05,Online,Amazon,Clothing,4500.72,UPI,Approved,New Cheyenne
104450,2999,2023-07-05,Online,Target,Travel,4135.76,UPI,Declined,West Jenniferland
104456,1561,2023-07-05,Online,Uber,Electronics,4308.77,Credit Card,Approved,Jeremyton
104478,2072,2023-07-06,Online,Target,Electronics,4948.7,UPI,Approved,Lake Williamview
104520,3224,2023-07-08,Online,Walmart,Groceries,4969.52,Credit Card,Approved,Velasquezberg
104530,2409,2023-07-08,Online,Uber,Travel,4316.33,PayPal,Approved,West Kimberlyhaven
104565,3320,2023-07-10,Online,Uber,Groceries,4699.0,Debit Card,Declined,New Emily
104570,4618,2023-07-10,Online,Netflix,Clothing,4543.87,Credit Card,Pending,North Anthony
104580,2242,2023-07-10,Online,BestBuy,Travel,4606.43,PayPal,Approved,West Natashafurt
104581,2367,2023-07-10,Online,Uber,Clothing,4459.58,Debit Card,Declined,South Davidfurt
104583,1848,2023-07-10,Online,Apple Store,Entertainment,4725.33,UPI,Approved,West Joshuaview
104584,1797,2023-07-11,Online,Target,Travel,4864.24,PayPal,Approved,Port Karinaborough
104630,2679,2023-07-12,Online,Target,Electronics,4600.4,PayPal,Approved,Thomasport
104634,2177,2023-07-13,Online,Netflix,Entertainment,4150.55,Credit Card,Approved,North Robertville
104662,1638,2023-07-14,Online,Target,Groceries,4647.37,PayPal,Approved,Sarahchester
104663,2029,2023-07-14,Online,Walmart,Entertainment,4087.14,UPI,Declined,South Beckyshire
104679,1360,2023-07-14,Online,Netflix,Electronics,4491.91,UPI,Declined,Elizabethtown
104681,4842,2023-07-15,Online,BestBuy,Groceries,4985.36,Debit Card,Approved,Ruizton
104699,4431,2023-07-15,Online,Amazon,Dining,4519.63,Credit Card,Approved,Wuchester
104761,2065,2023-07-18,Online,BestBuy,Travel,4994.28,Debit Card,Approved,East Stephenchester
104815,3534,2023-07-20,Online,Netflix,Dining,4529.45,Debit Card,Approved,West Jillchester
104836,3872,2023-07-21,Online,Netflix,Travel,4442.43,Credit Card,Approved,Port Jessica
104837,3605,2023-07-21,Online,Apple Store,Groceries,4397.25,PayPal,Approved,Laurastad
104848,4252,2023-07-22,Online,Apple Store,Electronics,4059.69,UPI,Approved,Christophermouth
104881,4598,2023-07-23,Online,Netflix,Electronics,4771.83,UPI,Approved,East Angelicaville
104884,4908,2023-07-23,Online,Target,Clothing,4040.07,Debit Card,Approved,Josephport
104892,2028,2023-07-23,Online,Uber,Dining,4244.21,UPI,Declined,South Amy
104905,2285,2023-07-24,Online,Netflix,Clothing,4940.87,UPI,Approved,South Kristy
104911,3110,2023-07-24,Online,BestBuy,Entertainment,4060.74,PayPal,Approved,South Rebekahside
104932,4406,2023-07-25,Online,Amazon,Entertainment,4298.0,UPI,Approved,East Hannah
104933,3232,2023-07-25,Online,BestBuy,Clothing,4051.45,Debit Card,Approved,Mayville
104934,1945,2023-07-25,Online,Apple Store,Clothing,4596.1,Credit Card,Declined,North Andrewmouth
105005,2822,2023-07-28,Online,Target,Travel,4111.36,PayPal,Approved,Lake Hector
105014,2216,2023-07-28,Online,Netflix,Entertainment,4655.41,UPI,Approved,Andersonberg
105056,4458,2023-07-30,Online,BestBuy,Electronics,4171.68,Credit Card,Approved,Shelbyfurt
105128,1236,2023-08-02,Online,Target,Entertainment,4611.32,PayPal,Approved,Lake Colleen
105138,1173,2023-08-03,Online,Target,Groceries,4336.33,PayPal,Approved,West Michael
105172,1283,2023-08-04,Online,Walmart,Clothing,4009.47,Debit Card,Approved,Port Todd
105187,2706,2023-08-05,Online,Netflix,Clothing,4924.01,Debit Card,Approved,South Robertport
105190,1572,2023-08-05,Online,Uber,Dining,4513.95,Debit Card,Approved,Henryland
105194,3462,2023-08-05,Online,BestBuy,Electronics,4234.62,UPI,Approved,North Anthonyfort
105222,1952,2023-08-06,Online,BestBuy,Groceries,4228.18,PayPal,Approved,West Amber
105226,1589,2023-08-06,Online,Apple Store,Electronics,4864.99,PayPal,Approved,South Ronaldchester
105237,4180,2023-08-07,Online,Walmart,Electronics,4062.88,UPI,Approved,Edwardsstad
105264,3858,2023-08-08,Online,Walmart,Electronics,4967.65,Debit Card,Approved,South Deniseborough
105265,4800,2023-08-08,Online,Target,Entertainment,4840.03,PayPal,Declined,Lauramouth
105276,4357,2023-08-08,Online,Netflix,Groceries,4063.3,Debit Card,Approved,South Daniel
105281,2158,2023-08-09,Online,BestBuy,Dining,4599.26,PayPal,Approved,West Jeremy
105287,3804,2023-08-09,Online,Uber,Clothing,4279.66,Debit Card,Approved,West Johnny
105292,1785,2023-08-09,Online,Target,Travel,4008.0,PayPal,Approved,Millerland
105301,2260,2023-08-09,Online,Netflix,Dining,4588.87,UPI,Approved,Taylormouth
105302,1755,2023-08-09,Online,Walmart,Clothing,4125.59,Credit Card,Approved,Williamstown
105314,2100,2023-08-10,Online,Walmart,Entertainment,4885.09,Debit Card,Approved,Christinaton
105326,1662,2023-08-10,Online,Target,Electronics,4020.44,Credit Card,Approved,South Adrianaburgh
105341,2011,2023-08-11,Online,Apple Store,Dining,4532.78,Credit Card,Approved,Allenland
105395,3551,2023-08-13,Online,Target,Dining,4540.8,Credit Card,Pending,Floresview
105446,4468,2023-08-15,Online,Walmart,Dining,4124.7,Credit Card,Declined,Cartermouth
105461,1140,2023-08-16,Online,Apple Store,Entertainment,4027.18,PayPal,Approved,South Lorichester
