study_hours,sleep_hours,prior_test_score,pass_exam
3.867404540794456,9.228643389337744,66.98087527526968,1
5.199302730175282,8.430762630882487,28.9719844785513,1
3.9930486917676014,8.43637145141587,64.84312378085943,1
1.8986731378677346,7.876951477619454,36.354082016787004,1
5.137125949612055,7.03923331538798,40.03431904215256,1
2.8753925725477902,8.34572247193364,56.05547740344895,1
5.9471848612703635,8.183628267482757,59.07838632907985,1
3.1611515315323935,6.2919185781179525,38.33781159581369,1
8.09986881003508,5.852796454206198,34.17635419717692,1
3.4334934153275256,7.203712590523973,39.161193272166805,1
4.355876967588649,10.0,45.069362923481776,1
6.62703443473934,4.521785848692199,53.36955530304633,1
2.5382713671320896,4.06494946849512,40.06344788491227,0
5.4549198692082586,7.329521682473033,49.2832944703473,1
7.614285508564857,7.101775403712036,64.57539598406412,1
1.785033530877545,7.346683328740816,45.719644183971766,1
5.369267717064608,7.487906395817,44.674792840071675,1
5.519765588496847,6.55359549073039,17.216337623648982,1
6.563645743554621,9.979726877204165,0.5390479475640504,1
2.526098578243836,4.0,45.82563593845252,0
2.3590867738314474,5.343005950439508,38.57763653078692,0
6.0438831312337955,6.793490479701905,32.278259876278874,1
5.5939693464663724,4.0,43.65295306279517,1
5.5009857006917535,6.648291191135858,39.093944062046376,1
5.692896418993952,10.0,56.91670375950848,1
3.6399505568430186,7.041772976591924,41.29166302388467,1
5.464507394322007,7.461401811437367,28.796150723947484,1
5.586144946597362,4.47967046965484,54.852493584389336,1
3.571297163947264,5.7672771839210455,36.743033875806965,1
8.731549022289514,6.249607239352126,47.898050255084605,1
5.947665841823575,6.364569806487532,32.83883940710799,1
2.617393005594703,9.563287590007537,30.252596717538452,1
6.313107217267659,8.11538212145025,41.262523452785445,1
3.050636659545357,4.777084086125936,40.19242965315528,0
6.574169207484904,7.49300955686401,47.19740553050249,1
7.317191158014808,7.99644349699357,35.97031370035386,1
3.358635363296579,9.280298077042533,12.45460324344404,1
6.926752258488643,10.0,33.50839174617417,1
5.825561853872997,4.969811616344263,51.907277007157234,1
6.64412031998898,5.378284977579323,35.5393588113534,1
8.793585965307894,4.4848442821707675,36.30424896228178,1
4.509223767994259,6.531960281786037,54.795647588589055,1
3.492527671285021,7.932716748892669,29.32040159111616,1
3.2209711407489534,8.974669033178204,16.857951726356504,1
3.3683794300691234,6.848097952714954,37.59053320711759,1
4.845796581171792,6.360304953490312,32.737390731268945,1
5.682303949633288,7.303515984497481,25.50630520370119,1
5.553381598660038,5.329714196739954,37.36932316151964,1
6.654366498072047,10.0,47.37258470870175,1
5.026003783755814,4.0,39.860671576482765,1
7.907068154314634,7.369481157791449,44.604716090293564,1
4.470686333524088,10.0,67.20111547773135,1
10.0,7.013599689119996,34.85681707663654,1
6.251334695530012,6.619921929997011,44.17522951967004,1
3.285684887167435,6.285109154379145,32.36179956101298,1
2.8582150038777754,6.639216636475185,27.304604201695405,1
5.96494483048637,9.74569694935306,31.226385198733453,1
4.553074429348298,4.0,32.81862142717467,1
6.428000988184184,10.0,45.39213696320688,1
5.94647524914709,4.15208569509971,75.23613680051136,1
4.854342174686255,6.46669534153117,29.259348455862394,1
3.30641256386319,6.141511159402676,33.75062041576806,1
1.9703055506282707,8.17710653954144,39.053154803331275,0
4.106970095865957,4.0,45.93698273064621,1
6.712797588646945,7.9243453321638855,43.953262179321776,1
5.4281874882604075,10.0,59.26143690922176,1
2.508522442576024,4.273651990814379,3.604118941971876,0
5.346361851702364,7.379412335220791,4.196051947064909,1
5.770634759457674,5.676035644406782,32.56182741984776,1
3.2322851275977342,7.851774412386072,56.45950281315563,1
5.307450211891056,7.038295554831504,16.515279525916057,1
5.116417436892,5.717026181911381,0.0,0
2.714059404338754,7.975744569742148,48.56769109328813,1
5.715574720696567,10.0,43.65485835554072,1
6.121569052736469,6.618192416545402,23.646873898008554,1
7.166102486350554,8.439515884296364,25.216905989186053,1
7.1076041040698055,4.413454084257673,25.453844205479882,1
2.244661264085818,5.087127246363982,41.6580297621091,1
3.124349920169754,7.9448125557607545,30.605270857254894,0
6.0300705344173195,9.96823205707193,47.4109587846328,1
6.027571901824418,7.71122669757132,0.0,1
6.030095372612096,6.373883938953691,27.14722202308301,1
10.0,6.998582810846708,23.109190586334247,1
6.141781021386334,4.499184532060565,36.15488982441262,1
7.271131280361198,8.209030652710734,31.929283622647922,1
6.908003526986405,8.76466612464682,51.9676566984365,1
6.302782502611596,6.095819334333839,12.109948425099137,1
4.369461510719309,6.059915704480997,40.68237214496128,1
6.517938440986535,7.531756459304097,48.37504634817558,1
3.4543495709248564,6.126560527918809,67.84971154842933,1
4.526362786519982,6.867734770748355,32.77351043359787,1
4.029272904341793,10.0,44.866879065287755,1
5.163748278772645,6.505948598508007,12.942058111564528,0
9.629317133347017,6.283319695957555,4.120656935304645,1
1.2654696148165039,5.704916388729682,52.6716156367255,0
6.372520380749027,8.488383942999874,39.91659559527894,1
1.7745682576206967,6.637551653563794,57.67769034697634,0
4.056136268421133,5.701253923357148,19.398956665453763,0
7.177901193934732,9.642608064546025,47.79853209293129,1
5.128560038190925,9.839206009027274,68.0322676081578,1
2.8445104441413878,5.79915286852259,46.295584125358985,1
3.5693925814800638,4.0,44.148722583865734,0
6.359195497869352,9.015027379673844,40.12834121236525,1
3.5392667365657267,5.630740348479992,16.43677814311132,0
5.43291717916395,8.581251198325537,60.333594035655224,1
5.091143679807628,4.0,30.837135402924012,1
3.6967993047883656,8.785194676598618,47.567248845745254,1
9.28788817865065,4.577656141438437,16.554485401431197,1
6.267838044636022,8.461528238133049,22.308105032383295,1
0.9497148266847857,7.028546135672868,61.526310988333535,1
5.3729086295388555,5.092121161206711,34.790465665632354,1
3.676427070463224,6.185927374146439,61.799132140638164,1
6.704866669592448,8.372636913913402,38.82654011412223,1
3.4149585231345987,7.211788906230469,12.371533405632139,0
4.770527117066202,8.168825960944968,53.381013995975806,1
6.0099745579609145,10.0,31.151615233665883,1
6.731510388340243,4.0,50.480332202755655,1
2.5994071858884475,10.0,40.37816301310123,1
4.330997528318103,7.208711875046426,16.853226580856944,0
4.050109377678088,5.202431903353744,42.464421480558535,1
3.693341534852576,4.33937274852202,72.94334713229199,1
8.530908480562193,6.621759218445933,47.394796877716885,1
5.809963421921911,8.84330022384892,39.13723370491805,1
2.4782320913299096,6.744901759244931,56.13015102935347,1
6.835723894109552,10.0,43.16002697804666,1
9.244312394025266,4.097648619896882,43.14301345394192,1
7.064930521102294,6.975822104307891,23.62562241761346,1
1.9612600680919732,4.495213111173761,43.50772038684398,0
4.031531854267497,7.727263765249936,55.53165124625417,1
7.533822298373245,8.7737747801946,27.459067718499632,1
3.5846610687624385,6.158476412637894,61.36743731870422,1
5.887638856292456,4.0,38.62440963782311,1
6.5492681068586736,7.397896293592989,26.68345732692189,1
3.1461390568438343,7.873477103467019,54.96448115380367,1
4.8809492878764,7.8085895099233955,35.69808646392596,1
0.0,9.471564383644308,51.39272331229162,1
2.9512247173314203,4.857892640701902,35.623620516121946,0
4.494863697213679,8.3604322109009,39.102607847051445,1
2.504433636070301,9.38501502495595,47.40340306501437,1
8.26482260786327,4.0,44.36345586385009,1
2.1397172440787346,7.639303651837954,10.067023293223922,0
4.119911026606032,5.9916403379846574,23.181343898584124,0
5.2614811545721825,6.836954653796708,53.94114977186223,1
7.8825465781322315,7.695352967076673,38.01795116647679,1
2.1282756976411212,6.025542871772895,32.144030458428674,0
7.326327504309919,5.648583841676777,19.621389771137885,1
5.020466122039174,7.0683048349760496,23.803955180862275,1
3.036982697904098,4.825508122274394,9.673020400570788,0
5.924206948526542,4.828349742229629,38.480789219477,1
5.39811939114694,8.358746565913007,31.0234362912843,1
3.799566245682411,4.702411929682688,25.50118163522027,0
5.139604169980037,8.332625001818425,38.9781486224807,1
4.22937280627648,7.925182585707902,45.45955946279107,1
5.227034690502496,4.0,71.39796898314917,1
6.324261349042093,5.64487069532869,17.321748706551794,1
8.172033632290704,9.388218806094745,57.39071564950783,1
2.524369002346302,5.037668937720637,54.59652341522608,1
9.266066749312532,6.071191475381225,28.31360890934949,1
1.0958244009549962,7.924121786503793,43.04853931879047,1
4.6964298099288335,8.566781018565191,33.13550125993577,1
6.176634412969153,6.496922227911009,42.785328706281085,1
5.561983735470065,5.804979610616717,62.63696520106826,1
3.7546009603588124,9.844739723397016,49.084093489469694,1
4.5837554992854495,10.0,47.62912559850163,1
4.013998130682334,8.95771610156359,33.54536020068036,1
3.821270486111577,7.1706362851300485,17.739150026134972,0
6.699204194042049,5.383468556718148,36.87297684189388,1
5.714030971930095,5.3391111868868695,58.09912232295873,1
3.6141808094786914,8.045028210531514,17.092482151155288,0
6.799199750866501,7.836796441777367,24.173659477349574,1
5.614599041753219,9.80319718589286,41.89401604351102,1
6.62572423767792,8.300900185072278,25.230178227291063,1
6.259257683847224,4.0,28.11214829327181,1
3.3420099781558554,9.103895235445837,33.64602127407734,1
3.879637919606061,5.003878745371174,19.51573893714776,1
6.494587210246523,6.232057456095297,25.388172306754477,1
6.22074053086693,7.500400412503389,50.551418751809635,1
4.958196812071704,10.0,20.38945326653554,1
5.234654766617564,10.0,16.031917982577436,1
7.55532979157685,8.213446118272365,30.549625306991587,1
3.8168572223283403,6.633606762559224,50.979332537647686,1
6.094194762340075,8.0690112969611,37.046172880046655,1
4.595614695132212,8.775310851747673,33.03128382826573,1
4.56463759354556,6.358664748885617,40.6653819627341,1
7.19755370397438,10.0,13.814388507105221,1
6.6508326979760595,7.460141518382804,47.420584806625484,1
6.627019272001277,7.995486178182788,45.75152547105466,1
7.610957614308658,8.331848504108923,33.86037288856418,1
5.042007683265518,7.843173221228911,55.08886767694625,1
6.363905942589928,8.677881000939225,23.08755851570442,1
4.379466486813088,5.765493626906154,56.91863489880353,1
5.648332704976884,5.883396492107939,42.31740498392877,1
4.739713891264631,4.79969153405661,34.951711151827396,1
5.193991929985437,7.879002461240453,39.701895469475325,1
6.190314050873827,8.557873007024227,38.391028512835874,1
3.3635586335330547,7.915545732303771,58.30424344626576,1
9.184774551370921,10.0,23.8498130879348,1
2.987965237000596,6.988807962341907,28.562211412801027,1
2.5716227744245357,8.337483311185025,55.544543381087195,1
7.316221747000135,4.816598247721371,31.066975972242112,1
6.583325387925871,6.225800595051198,53.50799615997387,1
6.24823963410431,8.391075515131554,65.49153974513064,1
6.25669101852856,8.698204221486288,33.973074595875495,1
4.975506454306171,6.412066104671635,50.22043489862958,1
3.2054912570283367,6.856801496283866,22.694615779902122,1
5.151609116387453,4.0,51.32099947101714,1
3.6456765769757764,6.285941598386781,42.99135978980151,1
6.9502394668355025,8.780766327039572,47.09557423240323,1
4.705885236995723,8.150410032213133,30.316418919469076,1
3.349005606414977,8.00133144276242,15.083748766492413,0
4.357228316694013,7.09954737436192,47.54878097124257,1
5.825862908551248,7.014126317256353,9.048952712808184,1
3.8725508943920506,5.679357721053106,35.23974261636198,1
3.3555592088671373,8.39765684040507,54.11772799629955,1
5.487374422983825,7.841945888778779,42.87846603809554,1
5.4899331422174455,7.984037695985599,69.22513967184719,1
3.9861136492577405,5.9479303146648395,55.3766372887266,1
4.057923388763355,4.0,30.191524175116353,0
5.464099874715273,9.19430542350739,40.409700697771584,1
2.1038313170053518,6.042325087983191,39.28943946183346,1
2.1850724512468895,5.274448471913759,16.26734854980809,0
3.563111557495128,8.386957823827988,25.8940162527347,1
4.573105696576306,6.215974720161741,31.588586395302094,1
5.621815131196009,9.119872768093243,9.456692457160951,0
7.950712433899104,8.234011899153394,40.712402023774644,1
6.7153192464040385,8.367138646400955,36.26392233020439,1
4.680122940073145,4.268088577598931,14.906591480326387,0
4.961967584194622,9.423887970772801,46.06319297915998,1
2.9949412707243823,7.522501062467712,50.73809117036439,1
4.96297372801522,6.261445721507593,43.405517182973334,1
4.422682722159723,7.286776934684502,35.13897737186545,1
5.645437120676179,4.0,48.87163227627782,1
3.345538112895354,7.817305622961341,50.20330540715037,1
6.038693028482345,4.941256983635856,44.61105354579533,1
8.065477826005155,4.294659428312931,27.630816243478584,1
4.782479703086285,4.0,44.14901148266771,1
5.8034234441978825,9.225376749979851,57.932209762382186,1
6.380287983422225,5.741473212614423,31.05056412082405,1
4.197559056228328,10.0,71.46909008698647,1
5.448184963620833,5.928397073895404,32.115535990219236,1
5.02518480156359,4.0,40.486105200102045,1
5.195352197097663,4.766951120102682,29.91271605990496,1
3.4539804322890673,9.471623240013876,43.34906253880391,1
5.049020348517885,6.688203644126665,13.866674610470874,1
5.9959965824909,5.903425407018798,31.80937301774918,1
7.902287215590084,7.320036451705575,23.618181994771493,1
6.918541652170414,8.00356547233509,42.03007521838436,1
9.306364915023114,9.234797631804922,54.91671063263361,1
3.465304874223901,9.896998459785852,49.69009280671827,1
6.744641273441356,6.280462708421829,4.425109587116616,1
5.366684011476703,4.3479046278359235,70.6310447939182,1
9.379605866435345,6.173069677753448,44.429199109313025,1
3.383403429289697,7.520561013165772,28.352512892604995,1
3.3205563156384477,5.0724821475787785,42.35691878486411,0
3.8012147091119557,5.085698170209914,42.64284733754039,1
0.7522085513803862,7.687575763099771,29.997269245726542,0
3.948489956638478,6.902695296859098,42.96875001013113,1
3.481734676892604,7.065593990823173,30.88791568569539,1
5.300787572952415,5.483009330599861,33.934570109649655,1
5.683511951554319,6.539198571588465,29.705812963673733,1
8.752341678431772,5.151533711463391,18.509930653905208,1
6.9008476763721,8.780396822249573,42.18754705323076,1
3.8461926886751936,9.070498669447506,48.77949154774507,1
3.203170657303284,4.0,47.723253941145586,1
5.983838343013011,5.1409782796151795,52.298878789528516,1
2.3595335859587157,4.006941489819842,44.86510315022302,1
8.662917531708707,5.699952131186204,32.00911752674645,1
7.358880241442574,6.833124060419278,52.59495796646783,1
4.06164869579059,4.10070956060294,19.637236902370976,0
1.573730941818245,5.156280373749373,26.4899292623128,0
7.707744748330826,4.992085255837003,25.53699892865133,1
4.770920309494764,7.414534658797888,56.200840887089655,1
7.4756326239469235,7.138688674072501,54.14182771210113,1
1.8111446824112658,5.556524893325493,47.309578555674925,0
3.8012499540924543,7.353641744278796,56.078947978176956,1
5.010487399436366,5.906639830825469,26.810758263820176,1
5.093961187529484,6.456689779347894,45.22892679791471,1
4.099869057041513,10.0,38.12238357425254,1
6.2456998646949975,9.680922103580695,52.70323155827371,1
2.8647591412348112,4.400837526144805,38.271636511717034,0
4.715241029957413,8.65946483575835,34.22585667384878,1
5.240591263423798,8.622793108983185,48.11362777841485,1
6.028877668117498,4.703473422494763,53.1425375078685,1
6.423229756177779,8.637555287509722,29.974822077297976,1
2.7507158163242615,10.0,39.08386492971436,1
1.9317716585287554,4.754910387511172,24.123390495375208,0
7.555353643797018,5.164994357971473,2.5290847376059062,1
5.6646280239591835,9.035322933687006,43.00689447120593,1
3.5030269268868928,7.542990621651296,49.13358034381948,1
8.102303951045046,8.102952550479046,43.93100213630088,1
5.231349268585717,7.681178432800993,10.756574233684493,0
7.358594368127653,7.781391841856288,34.73725854885288,1
5.135036962820218,4.347055743377834,6.724783599233781,0
9.121495849763974,9.094635413242896,60.54551661481277,1
8.510681684886409,9.339179984855548,23.70918126822871,1
4.502071703041853,6.541218511863945,58.83105414189845,1
6.943141901908711,6.913046100372275,54.18804465526218,1
6.290751899170295,4.0,26.491144711959073,1
7.737263115064698,8.02850951203567,23.008225730983824,1
3.070153078839791,8.144114883428289,45.25555324579507,1
6.372102919996879,6.875617966001378,27.335139442253933,1
7.116848973699176,9.248706719741005,41.53726963237311,1
1.4825210271537714,6.331845538040119,32.757586137896226,0
2.63348297466845,8.1292118517872,13.282623783015499,0
0.9215356444797989,4.960671322615768,6.542979713133114,0
4.461186331110884,6.952895698251524,43.40026372741896,1
6.435084511591924,6.651291484194329,31.57663380504062,1
8.004714104192056,7.4506158440818835,31.703652746288014,1
5.14818956083955,6.260946142333283,50.43795758640678,1
8.257231091142584,6.737054808656664,57.60163414948667,1
2.2397970835702172,8.652094342883013,35.91182917957286,1
1.5932351212896907,6.126471525523565,34.89101939635208,0
4.888904602206763,4.0,47.50214549670826,1
5.768130897878614,10.0,19.64596645450637,1
4.934610503811814,9.762908157380974,43.347295821215454,1
0.8651157999202468,4.415474609788763,48.27828957733231,0
4.821759920974423,8.379415610490389,50.203453126264435,1
2.3910609989902936,5.994050458897314,10.948709462463025,0
6.339345097660077,7.526974430662119,28.57967095286589,1
5.733196492193697,7.588448258026988,26.826051207648,1
3.1202404273452897,6.531184399367356,41.498304316138196,1
3.972266165326613,5.432468668827207,47.211168696519756,1
2.881572956222097,5.618917895367481,62.450656111689725,1
4.874641805453656,5.167616169037515,32.575517794478905,1
6.910284641002477,5.3363555835391105,32.53641252536179,1
3.0285479073289125,6.865643419901289,57.24508028318121,1
6.008093031035688,5.568480021778496,44.44865407795458,1
3.9394847632551184,8.36410413142524,59.01477266781961,1
3.4142543354753117,9.974492310671854,44.33092004514754,1
4.785939280090885,5.839893517259914,22.643250719300937,1
2.929515355161252,7.478809001070754,20.0030746783329,0
3.892701389305636,7.999370220605868,16.727316264116066,1
2.604244214822303,7.944004541838549,49.930777521377095,1
8.929450265832779,7.151910535832175,57.82895234630512,1
5.070527103943458,8.485364836719445,67.74043212079572,1
3.6005489840148286,7.9644979053613145,52.6465799848486,1
5.427959821468444,4.524675155345404,57.44257866302479,1
4.77534390061834,8.738312128778546,31.29975501019473,1
4.558060800933554,8.774581674533485,22.653762748842148,1
6.22833340008685,5.473427791642837,52.7511899862633,1
6.51501542009461,7.075875670895204,46.26521128359101,1
3.938997704778945,8.366657985622139,41.61166561511339,1
3.8483635187106398,6.581372360841277,45.81057220949485,1
4.449896605696712,9.145956095532023,44.84778223687309,1
0.39615767052883033,10.0,59.25725289780342,1
1.9696178756028955,5.428027934730036,59.42478377225434,1
7.733748534889049,4.23791079369245,48.16330528510521,1
8.289935427002568,7.607637191209752,52.68704308844392,1
4.501927920887243,8.443125010252286,47.710938286371636,1
6.153113926111533,6.538267252310462,33.082454019480714,1
5.622500309087072,9.906521326642068,51.3484701236971,1
10.0,4.322788400553502,19.082573967111074,1
7.2391498228691535,8.385837246063222,55.80837328443825,1
4.744164817038467,5.788278358482213,22.082155903509474,0
3.0889191187991485,10.0,44.287049301920995,1
1.787107359484855,10.0,27.322690623607617,1
5.406927271734446,5.466686824433304,48.3008347461164,1
3.487298509431393,5.90088572818284,39.49112161108137,1
2.1554925808046517,8.719175773959604,16.078660627550015,0
3.7068542315149466,6.225738700420971,46.31049446527718,1
2.83690399277121,6.909177564135524,31.33118834750934,1
8.37428327014513,7.05077684108482,53.21720081220054,1
6.763279513898901,4.0,40.019885331016106,1
4.9840547173667655,6.972324507811526,45.93131478082057,1
7.959888277780052,5.620544451871652,25.63646567477182,1
5.154736615295237,6.013754355200456,31.160016528589573,1
3.2774315973434724,9.887264006937627,33.120420458483736,1
8.046248154539315,4.486986211441487,52.85053720363834,1
6.077820087369317,8.626410373495954,65.16065631708234,1
2.925507691347087,6.442074139336383,27.922423723856856,0
4.619322643832784,6.440479663008331,56.1527221698652,1
3.2487634932304856,8.580743792103423,7.4548387341144675,0
2.234400538071328,7.680102589137781,22.08715898361566,0
6.852355095063283,8.141225994439061,25.618323157198375,1
8.818833280940261,8.936369321065722,19.712369658389164,1
2.2028648523617176,6.337383233633354,16.2461741531863,0
6.125938473381142,5.775526530984499,46.19498368206696,1
3.698714861756346,4.829698946884404,36.788984534082076,0
4.0257492324706075,5.34917894004209,45.69108096407665,1
3.8152121515222617,10.0,50.35709029182269,1
3.2720184606403677,9.489359161473573,43.984254897588,1
5.097043255889654,4.297851267583957,49.86644764225561,1
3.3380997671779244,4.35508408651286,38.95701570636596,0
5.540913651559678,7.963732123436983,22.19509917541383,1
4.899523781101726,8.094529594755933,55.86721271231194,1
4.522103906267181,8.09776767063473,31.163318008283095,1
3.1848726759168042,6.490088412892605,25.966055518563614,0
3.8464573388633347,6.7490914799942,37.331231862934025,1
6.510782451651512,7.655759048318715,26.307836210552303,1
6.0018343752487615,7.171786012586661,33.73854427015851,1
3.044889510402898,4.0,45.160808823452,0
5.198664610858452,6.540400738849613,45.2251260886919,1
6.502774246743578,5.297187131479372,26.53254900361556,1
1.6611894377572565,7.350422837817024,32.68441940576883,0
6.08672038475987,10.0,56.11499507155366,1
3.674752482108307,7.7349633309486086,47.44600176600912,1
6.141197337186319,6.372940627655204,71.12597559022812,1
3.4734816869149663,8.843603003954504,57.70192260612291,1
1.390235798670962,7.965375774418425,57.16439602839908,1
1.7449151242336747,7.840188980903682,19.181971743162972,0
5.096169893322764,8.213701186431342,51.45790527450134,1
5.519445003442963,10.0,39.20339797454634,1
3.191366749791183,4.738223129348169,31.73527294692626,0
6.277184917554748,7.947264153622909,42.52023010798793,1
1.6769598754620803,5.147237740036923,54.17817301917225,0
4.867840402705367,8.111025292684497,47.51247386506317,1
2.5779676004750867,5.162626977027811,26.822892979869103,0
3.696327784395682,6.165266372789831,51.1368837038893,1
5.094797342632828,6.409820171524188,30.436186868860542,1
3.2791732694320954,8.951633438689418,43.250246784464295,1
4.230888911540349,8.836908887884828,35.44974898784299,1
7.012585618428881,4.5085652471072315,36.71700622396561,1
3.8462162609537023,7.109868221999697,51.493644625607644,1
